text,sentiment,problem_type
"Cena standardowa, ani tanio ani drogo. W sumie okej.",neutralna,cena
"Jakość zgodna z ceną, bez zaskoczeń.",neutralna,jakość
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 1 dniach.",negatywna,dostawa
"Paczka przyszła na czas, choć kurier nie zadzwonił przed przyjazdem.",neutralna,dostawa
"Wykonanie standardowe, bez większych minusów i plusów.",neutralna,jakość
"W porządku cenowo, ale bez rewelacji.",neutralna,cena
"Paczka przyszła w idealnym stanie, opakowanie na prezent. Obsługa klienta też na plus.",pozytywna,opakowanie
"Za tę kwotę oczekiwałem dużo więcej, jestem rozczarowany. To nie powinno tak wyglądać.",negatywna,cena
"Opakowanie było wgniecione, a zabezpieczenia praktycznie żadne. Kontakt ze sklepem utrudniony.",negatywna,opakowanie
"Dostawa dotarła w 2 dni, czyli standardowo.",neutralna,dostawa
"Dostawa dotarła w 2 dni, czyli standardowo. W sumie okej.",neutralna,dostawa
"Pudełko lekko pogniecione, ale zawartość na szczęście cała.",neutralna,opakowanie
"Pudełko lekko pogniecione, ale zawartość na szczęście cała.",neutralna,opakowanie
"Zabezpieczenia super, zero ryzyka w transporcie.",pozytywna,opakowanie
"Kurier nie pojawił się w oknie czasowym, musiałem czekać cały dzień.",negatywna,dostawa
"W porządku cenowo, ale bez rewelacji. Zobaczymy jak będzie dalej.",neutralna,cena
"Dostawa opóźniona o 10 dni i nikt nie poinformował. To nie powinno tak wyglądać.",negatywna,dostawa
"Produkt przyszedł z wadą, wygląda na kiepska kontrolę jakości.",negatywna,jakość
"Cena OK, choć liczyłem na większą promocję. Zobaczymy jak będzie dalej.",neutralna,cena
"Opakowanie było wgniecione, a zabezpieczenia praktycznie żadne.",negatywna,opakowanie
"Jakość bez szału, ale poprawna, do codziennego użytku wystarczy. Zobaczymy jak będzie dalej.",neutralna,jakość
"Zapakowane standardowo, bez szału, ale wystarczająco.",neutralna,opakowanie
"Za tę kwotę oczekiwałem dużo więcej, jestem rozczarowany. Kontakt ze sklepem utrudniony.",negatywna,cena
"Paczka przyszła w idealnym stanie, opakowanie na prezent.",pozytywna,opakowanie
"Opakowanie było duże i bardzo dobrze zabezpieczone, nic nie uszkodzone.",pozytywna,opakowanie
"Świetna logistyka (marka) — dostałem zamówienie wcześniej niż planowano.",pozytywna,dostawa
"Kurier nie pojawił się w oknie czasowym, musiałem czekać cały dzień. Kontakt ze sklepem utrudniony.",negatywna,dostawa
"Dostawa dotarła w 14 dni, czyli standardowo.",neutralna,dostawa
"Cena standardowa, ani tanio ani drogo. Ogólnie jest w porządku.",neutralna,cena
"Przesyłka przyszła późno i jeszcze trafiła do niewłaściwego punktu.",negatywna,dostawa
"Pudełko lekko pogniecione, ale zawartość na szczęście cała.",neutralna,opakowanie
"Cena świetna, szczególnie w promocji — warto. Na razie bez zastrzeżeń.",pozytywna,cena
"Dostawa opóźniona o 3 dni i nikt nie poinformował. Szkoda pieniędzy.",negatywna,dostawa
"W porządku cenowo, ale bez rewelacji.",neutralna,cena
"Zaskoczyła mnie świetna jakość w tej cenie. Obsługa klienta też na plus.",pozytywna,jakość
"Dostawa była błyskawiczna, paczka dotarła w 10 dni. Obsługa klienta też na plus.",pozytywna,dostawa
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 3 dniach.",negatywna,dostawa
"Kurier przyjechał zgodnie z zapowiedzią, zero stresu.",pozytywna,dostawa
"Bardzo korzystna cena, na pewno kupię ponownie.",pozytywna,cena
"Bardzo korzystna cena, na pewno kupię ponownie.",pozytywna,cena
"W tej cenie jest akceptowalnie, ale są też tańsze opcje. W sumie okej.",neutralna,cena
"Dostawa opóźniona o 14 dni i nikt nie poinformował. To nie powinno tak wyglądać.",negatywna,dostawa
"Przesyłka przyszła późno i jeszcze trafiła do niewłaściwego punktu.",negatywna,dostawa
"Produkt przyszedł z wadą, wygląda na rozczarowująca kontrolę jakości. Szkoda pieniędzy.",negatywna,jakość
"Za mało wypełnienia, przez co produkt obijał się w środku.",negatywna,opakowanie
"Pudełko lekko pogniecione, ale zawartość na szczęście cała.",neutralna,opakowanie
"Kurier przyjechał zgodnie z zapowiedzią, zero stresu. Wszystko zgodnie z opisem.",pozytywna,dostawa
"Kurier przyjechał zgodnie z zapowiedzią, zero stresu.",pozytywna,dostawa
"Cena za wysoka jak na to, co dostaję.",negatywna,cena
"Jakość zgodna z ceną, bez zaskoczeń. Zobaczymy jak będzie dalej.",neutralna,jakość
"Wysyłka szybka i bezproblemowa, wszystko przyszło na czas. Kupione na prezent i się sprawdziło.",pozytywna,dostawa
"Paczka przyszła w idealnym stanie, opakowanie na prezent. Kupione na prezent i się sprawdziło.",pozytywna,opakowanie
"W porządku cenowo, ale bez rewelacji. W sumie okej.",neutralna,cena
"Cena OK, choć liczyłem na większą promocję. Zobaczymy jak będzie dalej.",neutralna,cena
"Cena świetna, szczególnie w promocji — warto.",pozytywna,cena
"Podnieśli cenę o 10% i już przestało się opłacać. Szkoda pieniędzy.",negatywna,cena
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 10 dniach.",negatywna,dostawa
"Paczka przyszła w idealnym stanie, opakowanie na prezent.",pozytywna,opakowanie
"Słabe pakowanie, aż się dziwię, że dotarło w całości.",negatywna,opakowanie
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej.",neutralna,dostawa
"Zbyt drogo w porównaniu do konkurencji, nie warto.",negatywna,cena
"Zaskoczyła mnie zaskakująco dobra jakość w tej cenie. Kupione na prezent i się sprawdziło.",pozytywna,jakość
"Produkt standardowa, nic wyjątkowego, ale spełnia swoje zadanie.",neutralna,jakość
"Bardzo korzystna cena, na pewno kupię ponownie.",pozytywna,cena
"Podnieśli cenę o 15% i już przestało się opłacać.",negatywna,cena
"Słabe pakowanie — aż się dziwię, że dotarło w całości.",negatywna,opakowanie
"Opakowanie było wgniecione, a zabezpieczenia praktycznie żadne.",negatywna,opakowanie
"Opakowanie poprawne, nic szczególnego. W sumie okej.",neutralna,opakowanie
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super. Kupione na prezent i się sprawdziło.",pozytywna,cena
"Kurier nie pojawił się w oknie czasowym, musiałem czekać cały dzień.",negatywna,dostawa
"Jakość jest rozczarowująca, po krótkim czasie pojawiły się problemy. Kontakt ze sklepem utrudniony.",negatywna,jakość
"Paczka przyszła w idealnym stanie, opakowanie na prezent.",pozytywna,opakowanie
"Opakowanie było małe i bardzo dobrze zabezpieczone, nic nie uszkodzone. Wszystko zgodnie z opisem.",pozytywna,opakowanie
"Cena OK, choć liczyłem na większą promocję. W sumie okej.",neutralna,cena
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 3 dniach. Musiałem składać reklamację.",negatywna,dostawa
"Opakowanie było OK, choć mogłoby być lepiej zabezpieczone. Ogólnie jest w porządku.",neutralna,opakowanie
"Opakowanie poprawne, nic szczególnego.",neutralna,opakowanie
"Jakość jest rewelacyjna, produkt wygląda solidnie i działa jak trzeba. Obsługa klienta też na plus.",pozytywna,jakość
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej.",neutralna,dostawa
"Świetnie zapakowane (marka) — dodatkowe wypełnienie i porządne pudełko.",pozytywna,opakowanie
"Zbyt drogo w porównaniu do konkurencji, nie warto.",negatywna,cena
"Bardzo dobre wykonanie (marka), zgodne z opisem i zdjęciami.",pozytywna,jakość
"Zabezpieczenia super, zero ryzyka w transporcie.",pozytywna,opakowanie
"Wysyłka w porządku, bez niespodzianek.",neutralna,dostawa
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super. Obsługa klienta też na plus.",pozytywna,cena
"Wysyłka w porządku, bez niespodzianek.",neutralna,dostawa
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super.",pozytywna,cena
"Jakość zgodna z ceną, bez zaskoczeń. Nie mam większych uwag.",neutralna,jakość
"Wysyłka w porządku, bez niespodzianek.",neutralna,dostawa
"Niestety niedopracowana materiały, spodziewałem się czegoś lepszego. Musiałem składać reklamację.",negatywna,jakość
"Za mało wypełnienia, przez co produkt obijał się w środku. Musiałem składać reklamację.",negatywna,opakowanie
"Za tę kwotę oczekiwałem dużo więcej, jestem rozczarowany.",negatywna,cena
"Materiał i wykonanie na plus, nic nie trzeszczy ani nie odstaje. Na razie bez zastrzeżeń.",pozytywna,jakość
"W porządku cenowo, ale bez rewelacji.",neutralna,cena
"Wykonanie standardowe, bez większych minusów i plusów.",neutralna,jakość
"Bardzo dobre wykonanie (marka), zgodne z opisem i zdjęciami. Kupione na prezent i się sprawdziło.",pozytywna,jakość
"Niestety kiepska materiały, spodziewałem się czegoś lepszego.",negatywna,jakość
"Przesyłka przyszła późno i jeszcze trafiła do niewłaściwego punktu.",negatywna,dostawa
"Cena OK, choć liczyłem na większą promocję. Nie mam większych uwag.",neutralna,cena
"Pudełko przyszło rozdarte, wyglądało jakby było już otwierane.",negatywna,opakowanie
"Opakowanie było małe i bardzo dobrze zabezpieczone, nic nie uszkodzone. Na razie bez zastrzeżeń.",pozytywna,opakowanie
"Dostawa opóźniona o 4 dni i nikt nie poinformował. Musiałem składać reklamację.",negatywna,dostawa
"Kurier nie pojawił się w oknie czasowym, musiałem czekać cały dzień.",negatywna,dostawa
"Paczka przyszła na czas, choć kurier nie zadzwonił przed przyjazdem. Nie mam większych uwag.",neutralna,dostawa
"W tej cenie jest akceptowalnie, ale są też tańsze opcje.",neutralna,cena
"Przesyłka przyszła późno i jeszcze trafiła do niewłaściwego punktu.",negatywna,dostawa
"Paczka przyszła na czas, choć kurier nie zadzwonił przed przyjazdem.",neutralna,dostawa
"Zapakowane standardowo, bez szału, ale wystarczająco.",neutralna,opakowanie
"W porządku cenowo, ale bez rewelacji. Ogólnie jest w porządku.",neutralna,cena
"W porządku cenowo, ale bez rewelacji. Nie mam większych uwag.",neutralna,cena
"Podnieśli cenę o 20% i już przestało się opłacać.",negatywna,cena
"Za tę kwotę oczekiwałem dużo więcej, jestem rozczarowany. Musiałem składać reklamację.",negatywna,cena
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super.",pozytywna,cena
"Opakowanie było OK, choć mogłoby być lepiej zabezpieczone.",neutralna,opakowanie
"Słabe pakowanie, aż się dziwię, że dotarło w całości. Szkoda pieniędzy.",negatywna,opakowanie
"Bardzo dobre wykonanie, zgodne z opisem i zdjęciami.",pozytywna,jakość
"Cena za wysoka jak na to, co dostaję. Szkoda pieniędzy.",negatywna,cena
"Opakowanie poprawne, nic szczególnego.",neutralna,opakowanie
"Kurier nie pojawił się w oknie czasowym, musiałem czekać cały dzień.",negatywna,dostawa
"Opakowanie było małe i bardzo dobrze zabezpieczone, nic nie uszkodzone.",pozytywna,opakowanie
"Jakość zgodna z ceną, bez zaskoczeń.",neutralna,jakość
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej.",neutralna,dostawa
"Bardzo korzystna cena, na pewno kupię ponownie. Wszystko zgodnie z opisem.",pozytywna,cena
"Wysyłka w porządku, bez niespodzianek.",neutralna,dostawa
"Podnieśli cenę o 10% i już przestało się opłacać.",negatywna,cena
"Cena świetna, szczególnie w promocji — warto.",pozytywna,cena
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 4 dniach. To nie powinno tak wyglądać.",negatywna,dostawa
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super.",pozytywna,cena
"Wykonanie fatalna — elementy są źle spasowane.",negatywna,jakość
"Zapakowane standardowo, bez szału, ale wystarczająco.",neutralna,opakowanie
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej.",neutralna,dostawa
"Bardzo korzystna cena, na pewno kupię ponownie. Na razie bez zastrzeżeń.",pozytywna,cena
"Materiał i wykonanie na plus, nic nie trzeszczy ani nie odstaje.",pozytywna,jakość
"Dostawa opóźniona o 14 dni i nikt nie poinformował. Kontakt ze sklepem utrudniony.",negatywna,dostawa
"Jakość jest fatalna, po krótkim czasie pojawiły się problemy.",negatywna,jakość
"Jakość jest słaba, po krótkim czasie pojawiły się problemy.",negatywna,jakość
"Opakowanie było OK, choć mogłoby być lepiej zabezpieczone.",neutralna,opakowanie
"Zaskoczyła mnie perfekcyjna jakość w tej cenie.",pozytywna,jakość
"Produkt OK, nic wyjątkowego, ale spełnia swoje zadanie.",neutralna,jakość
"Cena OK, choć liczyłem na większą promocję.",neutralna,cena
"Przesyłka przyszła późno i jeszcze trafiła do niewłaściwego punktu.",negatywna,dostawa
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super. Kupione na prezent i się sprawdziło.",pozytywna,cena
"Wykonanie standardowe (producent), bez większych minusów i plusów. Nie mam większych uwag.",neutralna,jakość
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej. Zobaczymy jak będzie dalej.",neutralna,dostawa
"Cena OK, choć liczyłem na większą promocję.",neutralna,cena
"Opakowanie było OK, choć mogłoby być lepiej zabezpieczone.",neutralna,opakowanie
"Produkt w porządku, nic wyjątkowego, ale spełnia swoje zadanie.",neutralna,jakość
"Zabezpieczenia super, zero ryzyka w transporcie. Na razie bez zastrzeżeń.",pozytywna,opakowanie
"Jakość zgodna z ceną, bez zaskoczeń.",neutralna,jakość
"Dostawa opóźniona o 4 dni i nikt nie poinformował.",negatywna,dostawa
"Zaskoczyła mnie świetna jakość w tej cenie. Na razie bez zastrzeżeń.",pozytywna,jakość
"Pudełko przyszło rozdarte, wyglądało jakby było już otwierane.",negatywna,opakowanie
"Opakowanie poprawne, nic szczególnego. Nie mam większych uwag.",neutralna,opakowanie
"Dostawa OK, ale śledzenie przesyłki mogłoby działać lepiej. Ogólnie jest w porządku.",neutralna,dostawa
"Niestety słaba materiały, spodziewałem się czegoś lepszego. To nie powinno tak wyglądać.",negatywna,jakość
"Zabezpieczenia super, zero ryzyka w transporcie.",pozytywna,opakowanie
"Bardzo dobre wykonanie, zgodne z opisem i zdjęciami.",pozytywna,jakość
"Dostawa dotarła w 7 dni, czyli standardowo. Zobaczymy jak będzie dalej.",neutralna,dostawa
"W tej cenie jest akceptowalnie, ale są też tańsze opcje.",neutralna,cena
"Wysyłka szybka i bezproblemowa, wszystko przyszło na czas.",pozytywna,dostawa
"Opakowanie było OK, choć mogłoby być lepiej zabezpieczone. Ogólnie jest w porządku.",neutralna,opakowanie
"Jakość zgodna z ceną, bez zaskoczeń. Zobaczymy jak będzie dalej.",neutralna,jakość
"Paczka przyszła w idealnym stanie, opakowanie na prezent.",pozytywna,opakowanie
"Opakowanie było duże i bardzo dobrze zabezpieczone, nic nie uszkodzone. Obsługa klienta też na plus.",pozytywna,opakowanie
"W tej cenie to bardzo dobry zakup, stosunek jakości do ceny super.",pozytywna,cena
"Zapakowane standardowo, bez szału, ale wystarczająco. Nie mam większych uwag.",neutralna,opakowanie
"Bardzo dobre wykonanie (producent), zgodne z opisem i zdjęciami.",pozytywna,jakość
"Opakowanie było wgniecione, a zabezpieczenia praktycznie żadne. Kontakt ze sklepem utrudniony.",negatywna,opakowanie
"Paczka przyszła na czas, choć kurier nie zadzwonił przed przyjazdem.",neutralna,dostawa
"Opakowanie było wgniecione, a zabezpieczenia praktycznie żadne. To nie powinno tak wyglądać.",negatywna,opakowanie
"Za mało wypełnienia, przez co produkt obijał się w środku.",negatywna,opakowanie
"W porządku cenowo, ale bez rewelacji.",neutralna,cena
"Za mało wypełnienia, przez co produkt obijał się w środku.",negatywna,opakowanie
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 7 dniach. Musiałem składać reklamację.",negatywna,dostawa
"Wysyłka w porządku, bez niespodzianek. W sumie okej.",neutralna,dostawa
"Cena świetna, szczególnie w promocji — warto. Kupione na prezent i się sprawdziło.",pozytywna,cena
"Zapakowane standardowo, bez szału, ale wystarczająco.",neutralna,opakowanie
"Wykonanie standardowe, bez większych minusów i plusów.",neutralna,jakość
"Dostawa dotarła w 14 dni, czyli standardowo.",neutralna,dostawa
"Status przesyłki stał w miejscu, a paczka dotarła dopiero po 2 dniach.",negatywna,dostawa
"W tej cenie jest akceptowalnie, ale są też tańsze opcje. Ogólnie jest w porządku.",neutralna,cena
"Podnieśli cenę o 20% i już przestało się opłacać.",negatywna,cena
